Datetime,ST05,ST10,ST20,ST40,ST80,ST160,SM05,SM10,SM20,SM40,SM80,SM160
1/5/2016 15:00,-2.398,-2.905,-2.747,-0.316,0.778,3.311,0.071,0.067,0.072,0.091,0.079,0.075
1/5/2016 15:30,-2.242,-2.734,-2.692,-0.32,0.778,3.31,0.071,0.067,0.072,0.091,0.079,0.075
1/5/2016 16:00,-2.113,-2.585,-2.636,-0.324,0.777,3.309,0.072,0.068,0.073,0.09,0.079,0.075
1/5/2016 16:30,-2.015,-2.456,-2.578,-0.33,0.775,3.307,0.072,0.068,0.073,0.09,0.079,0.075
1/5/2016 17:00,-1.958,-2.346,-2.52,-0.336,0.773,3.305,0.072,0.069,0.073,0.09,0.079,0.075
1/5/2016 17:30,-1.958,-2.259,-2.464,-0.341,0.771,3.303,0.073,0.069,0.073,0.09,0.079,0.075
1/5/2016 18:00,-1.989,-2.196,-2.408,-0.346,0.769,3.301,0.073,0.069,0.073,0.09,0.079,0.075
1/5/2016 18:30,-2.045,-2.154,-2.355,-0.347,0.768,3.301,0.072,0.069,0.073,0.09,0.079,0.075
1/5/2016 19:00,-2.148,-2.136,-2.307,-0.348,0.767,3.3,0.072,0.07,0.074,0.09,0.079,0.075
1/5/2016 19:30,-2.287,-2.145,-2.262,-0.35,0.766,3.298,0.072,0.07,0.074,0.09,0.079,0.075
1/5/2016 20:00,-2.451,-2.18,-2.223,-0.351,0.764,3.297,0.071,0.07,0.074,0.09,0.078,0.075
1/5/2016 20:30,-2.639,-2.238,-2.19,-0.353,0.762,3.295,0.07,0.069,0.074,0.09,0.078,0.075
1/5/2016 21:00,-2.838,-2.316,-2.163,-0.353,0.762,3.295,0.069,0.069,0.074,0.09,0.078,0.075
1/5/2016 21:30,-3.034,-2.409,-2.145,-0.353,0.759,3.292,0.069,0.069,0.074,0.09,0.078,0.075
1/5/2016 22:00,-3.229,-2.511,-2.132,-0.351,0.759,3.292,0.069,0.069,0.074,0.09,0.078,0.075
1/5/2016 22:30,-3.423,-2.621,-2.129,-0.35,0.758,3.291,0.069,0.069,0.074,0.09,0.078,0.075
1/5/2016 23:00,-3.617,-2.737,-2.132,-0.349,0.757,3.29,0.068,0.068,0.074,0.09,0.078,0.075
1/5/2016 23:30,-3.797,-2.856,-2.142,-0.347,0.757,3.29,0.068,0.068,0.074,0.09,0.078,0.075
1/6/2016 0:00,-3.96,-2.975,-2.158,-0.345,0.755,3.288,0.068,0.068,0.074,0.09,0.078,0.075
1/6/2016 0:30,-4.118,-3.092,-2.18,-0.344,0.754,3.287,0.068,0.068,0.074,0.09,0.078,0.075
1/6/2016 1:00,-4.27,-3.207,-2.206,-0.342,0.753,3.285,0.068,0.068,0.074,0.09,0.078,0.075
1/6/2016 1:30,-4.416,-3.32,-2.236,-0.341,0.752,3.284,0.067,0.068,0.074,0.09,0.078,0.075
1/6/2016 2:00,-4.548,-3.429,-2.269,-0.339,0.752,3.284,0.067,0.068,0.074,0.09,0.078,0.075
1/6/2016 2:30,-4.674,-3.535,-2.306,-0.339,0.75,3.282,0.067,0.067,0.074,0.09,0.078,0.075
1/6/2016 3:00,-4.791,-3.638,-2.343,-0.339,0.749,3.281,0.066,0.067,0.074,0.09,0.078,0.075
1/6/2016 3:30,-4.902,-3.736,-2.384,-0.34,0.748,3.28,0.066,0.067,0.073,0.09,0.078,0.075
1/6/2016 4:00,-5.032,-3.833,-2.426,-0.341,0.747,3.279,0.066,0.067,0.073,0.09,0.078,0.075
1/6/2016 4:30,-5.174,-3.936,-2.469,-0.342,0.745,3.277,0.065,0.066,0.073,0.09,0.078,0.075
1/6/2016 5:00,-5.309,-4.042,-2.513,-0.345,0.745,3.276,0.065,0.066,0.073,0.09,0.078,0.075
1/6/2016 5:30,-5.427,-4.146,-2.559,-0.347,0.745,3.275,0.065,0.066,0.073,0.09,0.078,0.075
1/6/2016 6:00,-5.536,-4.246,-2.607,-0.35,0.743,3.274,0.065,0.066,0.073,0.09,0.078,0.075
1/6/2016 6:30,-5.649,-4.342,-2.657,-0.353,0.741,3.272,0.064,0.065,0.073,0.09,0.078,0.075
1/6/2016 7:00,-5.755,-4.437,-2.706,-0.357,0.741,3.271,0.064,0.065,0.073,0.09,0.078,0.075
1/6/2016 7:30,-5.845,-4.527,-2.755,-0.36,0.74,3.271,0.064,0.065,0.072,0.09,0.078,0.075
1/6/2016 8:00,-5.939,-4.614,-2.806,-0.364,0.739,3.27,0.064,0.065,0.072,0.09,0.078,0.075
1/6/2016 8:30,-6.02,-4.697,-2.857,-0.369,0.737,3.267,0.064,0.064,0.072,0.09,0.078,0.075
1/6/2016 9:00,-6.096,-4.774,-2.906,-0.374,0.737,3.266,0.063,0.064,0.072,0.09,0.078,0.075
1/6/2016 9:30,-6.121,-4.841,-2.951,-0.379,0.739,3.267,0.063,0.064,0.072,0.09,0.078,0.075
1/6/2016 10:00,-6.037,-4.881,-2.994,-0.388,0.739,3.266,0.063,0.064,0.072,0.09,0.078,0.075
1/6/2016 10:30,-5.845,-4.871,-3.034,-0.398,0.741,3.267,0.064,0.064,0.072,0.089,0.078,0.075
1/6/2016 11:00,-5.56,-4.803,-3.069,-0.405,0.741,3.266,0.064,0.064,0.071,0.089,0.078,0.075
1/6/2016 11:30,-5.166,-4.675,-3.098,-0.407,0.742,3.266,0.064,0.064,0.071,0.089,0.078,0.075
1/6/2016 12:00,-4.697,-4.491,-3.118,-0.41,0.741,3.264,0.064,0.064,0.071,0.089,0.078,0.075
1/6/2016 12:30,-4.22,-4.264,-3.124,-0.415,0.74,3.263,0.064,0.064,0.071,0.089,0.078,0.075
1/6/2016 13:00,-3.779,-4.017,-3.116,-0.422,0.739,3.261,0.066,0.065,0.071,0.089,0.078,0.075
1/6/2016 13:30,-3.384,-3.766,-3.091,-0.43,0.738,3.26,0.067,0.065,0.071,0.089,0.078,0.075
1/6/2016 14:00,-3.042,-3.521,-3.054,-0.434,0.738,3.26,0.068,0.065,0.071,0.089,0.078,0.075
1/6/2016 14:30,-2.75,-3.291,-3.006,-0.441,0.737,3.259,0.069,0.066,0.071,0.089,0.078,0.075
1/6/2016 15:00,-2.506,-3.08,-2.953,-0.449,0.735,3.256,0.07,0.066,0.071,0.089,0.078,0.075
1/6/2016 15:30,-2.324,-2.89,-2.892,-0.455,0.733,3.255,0.071,0.067,0.071,0.089,0.078,0.075
1/6/2016 16:00,-2.18,-2.723,-2.827,-0.462,0.732,3.254,0.072,0.067,0.072,0.088,0.078,0.075
1/6/2016 16:30,-2.082,-2.58,-2.763,-0.468,0.729,3.251,0.072,0.068,0.072,0.088,0.078,0.075
1/6/2016 17:00,-2.03,-2.458,-2.697,-0.472,0.728,3.249,0.073,0.068,0.072,0.088,0.078,0.075
1/6/2016 17:30,-2.014,-2.361,-2.632,-0.477,0.727,3.249,0.073,0.069,0.072,0.088,0.078,0.075
1/6/2016 18:00,-2.022,-2.284,-2.567,-0.48,0.726,3.248,0.073,0.069,0.073,0.088,0.078,0.075
1/6/2016 18:30,-2.057,-2.231,-2.508,-0.482,0.724,3.246,0.073,0.069,0.073,0.088,0.078,0.075
1/6/2016 19:00,-2.111,-2.195,-2.452,-0.482,0.724,3.246,0.073,0.069,0.073,0.088,0.078,0.075
1/6/2016 19:30,-2.17,-2.177,-2.401,-0.483,0.722,3.244,0.073,0.069,0.073,0.088,0.078,0.075
1/6/2016 20:00,-2.225,-2.169,-2.354,-0.484,0.721,3.243,0.073,0.07,0.073,0.088,0.078,0.075
1/6/2016 20:30,-2.276,-2.168,-2.312,-0.482,0.721,3.243,0.073,0.07,0.073,0.088,0.078,0.075
1/6/2016 21:00,-2.324,-2.173,-2.275,-0.482,0.72,3.242,0.073,0.07,0.073,0.088,0.078,0.075
1/6/2016 21:30,-2.364,-2.18,-2.242,-0.48,0.719,3.241,0.072,0.07,0.073,0.088,0.078,0.075
1/6/2016 22:00,-2.402,-2.189,-2.213,-0.479,0.718,3.24,0.072,0.07,0.074,0.088,0.078,0.075
1/6/2016 22:30,-2.435,-2.198,-2.186,-0.475,0.718,3.24,0.072,0.07,0.074,0.088,0.078,0.075
1/6/2016 23:00,-2.464,-2.208,-2.164,-0.473,0.716,3.238,0.072,0.07,0.074,0.088,0.078,0.075
1/6/2016 23:30,-2.492,-2.218,-2.144,-0.47,0.715,3.237,0.072,0.07,0.074,0.088,0.078,0.075
1/7/2016 0:00,-2.528,-2.23,-2.127,-0.467,0.713,3.235,0.072,0.07,0.074,0.088,0.078,0.075
1/7/2016 0:30,-2.568,-2.244,-2.112,-0.464,0.712,3.233,0.072,0.07,0.074,0.088,0.078,0.075
1/7/2016 1:00,-2.61,-2.262,-2.098,-0.46,0.711,3.232,0.072,0.07,0.074,0.088,0.078,0.075
1/7/2016 1:30,-2.647,-2.281,-2.088,-0.455,0.71,3.231,0.072,0.07,0.074,0.088,0.078,0.075
1/7/2016 2:00,-2.681,-2.3,-2.077,-0.451,0.709,3.23,0.071,0.07,0.074,0.088,0.078,0.075
1/7/2016 2:30,-2.719,-2.319,-2.069,-0.448,0.708,3.229,0.071,0.07,0.074,0.088,0.078,0.075
1/7/2016 3:00,-2.759,-2.34,-2.063,-0.444,0.707,3.228,0.071,0.07,0.074,0.088,0.078,0.075
1/7/2016 3:30,-2.804,-2.363,-2.059,-0.441,0.705,3.226,0.071,0.069,0.074,0.088,0.078,0.075
1/7/2016 4:00,-2.858,-2.388,-2.055,-0.437,0.704,3.225,0.071,0.069,0.074,0.088,0.078,0.075
1/7/2016 4:30,-2.92,-2.419,-2.054,-0.434,0.703,3.224,0.071,0.069,0.074,0.088,0.078,0.075
1/7/2016 5:00,-2.993,-2.456,-2.054,-0.431,0.702,3.223,0.07,0.069,0.074,0.088,0.078,0.075
1/7/2016 5:30,-3.076,-2.498,-2.055,-0.428,0.7,3.222,0.07,0.069,0.074,0.088,0.078,0.075
1/7/2016 6:00,-3.16,-2.545,-2.059,-0.425,0.699,3.221,0.07,0.069,0.074,0.088,0.078,0.075
1/7/2016 6:30,-3.253,-2.598,-2.065,-0.423,0.698,3.219,0.069,0.069,0.074,0.088,0.078,0.075
1/7/2016 7:00,-3.384,-2.659,-2.073,-0.42,0.696,3.219,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 7:30,-3.547,-2.737,-2.084,-0.418,0.695,3.218,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 8:00,-3.709,-2.83,-2.098,-0.415,0.694,3.217,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 8:30,-3.858,-2.929,-2.116,-0.414,0.694,3.216,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 9:00,-3.98,-3.028,-2.138,-0.412,0.693,3.215,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 9:30,-4.057,-3.118,-2.163,-0.411,0.694,3.214,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 10:00,-4.05,-3.185,-2.191,-0.41,0.694,3.214,0.068,0.068,0.074,0.088,0.078,0.075
1/7/2016 10:30,-3.959,-3.217,-2.22,-0.414,0.693,3.213,0.067,0.067,0.074,0.088,0.078,0.075
1/7/2016 11:00,-3.789,-3.205,-2.25,-0.415,0.694,3.213,0.067,0.067,0.073,0.088,0.078,0.075
1/7/2016 11:30,-3.548,-3.147,-2.275,-0.416,0.694,3.212,0.067,0.067,0.073,0.088,0.078,0.075
1/7/2016 12:00,-3.261,-3.047,-2.295,-0.419,0.694,3.212,0.069,0.068,0.073,0.088,0.078,0.075
1/7/2016 12:30,-2.953,-2.916,-2.307,-0.424,0.693,3.21,0.07,0.068,0.073,0.088,0.078,0.075
1/7/2016 13:00,-2.645,-2.764,-2.309,-0.425,0.692,3.209,0.071,0.068,0.073,0.088,0.078,0.075
1/7/2016 13:30,-2.359,-2.602,-2.302,-0.43,0.689,3.206,0.072,0.068,0.073,0.088,0.078,0.075
1/7/2016 14:00,-2.099,-2.437,-2.283,-0.434,0.689,3.206,0.072,0.069,0.073,0.088,0.078,0.075
1/7/2016 14:30,-1.855,-2.279,-2.257,-0.437,0.688,3.204,0.073,0.069,0.073,0.088,0.078,0.075
1/7/2016 15:00,-1.641,-2.126,-2.225,-0.437,0.687,3.203,0.074,0.069,0.074,0.088,0.078,0.075
1/7/2016 15:30,-1.486,-1.988,-2.187,-0.44,0.686,3.202,0.075,0.07,0.074,0.088,0.078,0.075
1/7/2016 16:00,-1.376,-1.868,-2.145,-0.442,0.686,3.202,0.075,0.07,0.074,0.088,0.078,0.075
1/7/2016 16:30,-1.297,-1.768,-2.102,-0.445,0.685,3.2,0.076,0.07,0.074,0.088,0.078,0.075
1/7/2016 17:00,-1.255,-1.685,-2.059,-0.447,0.683,3.199,0.076,0.071,0.074,0.088,0.078,0.075
1/7/2016 17:30,-1.269,-1.62,-2.018,-0.448,0.679,3.195,0.076,0.071,0.074,0.088,0.078,0.075
1/7/2016 18:00,-1.34,-1.575,-1.977,-0.446,0.679,3.195,0.075,0.071,0.074,0.088,0.078,0.075
1/7/2016 18:30,-1.438,-1.556,-1.94,-0.441,0.677,3.193,0.075,0.072,0.075,0.088,0.078,0.075
1/7/2016 19:00,-1.564,-1.559,-1.905,-0.438,0.675,3.191,0.074,0.072,0.074,0.088,0.078,0.075
1/7/2016 19:30,-1.718,-1.584,-1.874,-0.435,0.673,3.189,0.074,0.072,0.075,0.088,0.078,0.075
1/7/2016 20:00,-1.888,-1.63,-1.845,-0.432,0.672,3.189,0.073,0.072,0.075,0.088,0.078,0.075
1/7/2016 20:30,-2.066,-1.693,-1.822,-0.428,0.671,3.188,0.073,0.071,0.075,0.088,0.078,0.075
1/7/2016 21:00,-2.247,-1.77,-1.804,-0.424,0.669,3.188,0.072,0.071,0.075,0.088,0.078,0.075
1/7/2016 21:30,-2.44,-1.858,-1.79,-0.42,0.669,3.187,0.071,0.071,0.075,0.088,0.078,0.075
1/7/2016 22:00,-2.654,-1.961,-1.784,-0.416,0.668,3.186,0.07,0.07,0.075,0.088,0.078,0.075
1/7/2016 22:30,-2.87,-2.076,-1.783,-0.412,0.668,3.186,0.07,0.07,0.075,0.088,0.078,0.075
1/7/2016 23:00,-3.056,-2.198,-1.788,-0.407,0.668,3.185,0.07,0.07,0.075,0.088,0.078,0.075
1/7/2016 23:30,-3.211,-2.319,-1.8,-0.403,0.665,3.183,0.07,0.07,0.075,0.088,0.078,0.075
1/8/2016 0:00,-3.351,-2.434,-1.818,-0.4,0.664,3.181,0.069,0.069,0.075,0.088,0.078,0.075
1/8/2016 0:30,-3.489,-2.543,-1.84,-0.395,0.663,3.18,0.069,0.069,0.075,0.088,0.078,0.075
1/8/2016 1:00,-3.649,-2.652,-1.866,-0.392,0.661,3.178,0.069,0.069,0.075,0.089,0.078,0.075
1/8/2016 1:30,-3.825,-2.767,-1.896,-0.389,0.66,3.177,0.069,0.069,0.075,0.089,0.078,0.075
1/8/2016 2:00,-3.992,-2.886,-1.927,-0.385,0.66,3.177,0.069,0.069,0.075,0.089,0.078,0.075
1/8/2016 2:30,-4.141,-3.006,-1.961,-0.383,0.659,3.176,0.068,0.069,0.075,0.089,0.078,0.075
1/8/2016 3:00,-4.265,-3.12,-1.999,-0.379,0.659,3.176,0.068,0.068,0.074,0.089,0.078,0.075
1/8/2016 3:30,-4.389,-3.229,-2.041,-0.378,0.657,3.173,0.067,0.068,0.074,0.089,0.078,0.075
1/8/2016 4:00,-4.534,-3.337,-2.085,-0.378,0.655,3.172,0.067,0.068,0.074,0.089,0.078,0.075
1/8/2016 4:30,-4.676,-3.448,-2.129,-0.377,0.654,3.171,0.067,0.068,0.074,0.089,0.078,0.075
1/8/2016 5:00,-4.81,-3.56,-2.175,-0.377,0.653,3.17,0.066,0.067,0.074,0.089,0.078,0.075
1/8/2016 5:30,-4.937,-3.669,-2.223,-0.377,0.653,3.169,0.066,0.067,0.074,0.089,0.078,0.075
1/8/2016 6:00,-5.039,-3.773,-2.272,-0.379,0.653,3.168,0.066,0.067,0.074,0.089,0.078,0.075
1/8/2016 6:30,-5.127,-3.869,-2.323,-0.381,0.652,3.167,0.066,0.067,0.074,0.089,0.078,0.075
1/8/2016 7:00,-5.208,-3.958,-2.375,-0.385,0.65,3.165,0.065,0.066,0.073,0.089,0.078,0.075
1/8/2016 7:30,-5.273,-4.039,-2.426,-0.389,0.651,3.165,0.065,0.066,0.073,0.089,0.078,0.075
1/8/2016 8:00,-5.317,-4.11,-2.477,-0.393,0.65,3.164,0.065,0.066,0.073,0.089,0.078,0.075
1/8/2016 8:30,-5.338,-4.169,-2.529,-0.399,0.648,3.162,0.065,0.066,0.073,0.089,0.078,0.075
1/8/2016 9:00,-5.364,-4.217,-2.578,-0.406,0.648,3.161,0.065,0.066,0.073,0.088,0.078,0.075
1/8/2016 9:30,-5.39,-4.262,-2.625,-0.412,0.647,3.159,0.065,0.066,0.073,0.088,0.078,0.075
1/8/2016 10:00,-5.383,-4.298,-2.667,-0.421,0.649,3.161,0.065,0.066,0.072,0.088,0.078,0.075
1/8/2016 10:30,-5.255,-4.308,-2.709,-0.43,0.65,3.16,0.065,0.065,0.072,0.088,0.078,0.075
1/8/2016 11:00,-5.026,-4.267,-2.747,-0.447,0.651,3.161,0.065,0.065,0.072,0.088,0.078,0.075
1/8/2016 11:30,-4.673,-4.172,-2.781,-0.448,0.651,3.159,0.065,0.065,0.072,0.088,0.078,0.075
1/8/2016 12:00,-4.339,-4.026,-2.808,-0.461,0.649,3.157,0.065,0.065,0.072,0.088,0.078,0.075
1/8/2016 12:30,-4.013,-3.863,-2.821,-0.469,0.649,3.157,0.066,0.065,0.072,0.088,0.078,0.075
1/8/2016 13:00,-3.676,-3.683,-2.823,-0.479,0.648,3.155,0.067,0.066,0.072,0.088,0.078,0.075
1/8/2016 13:30,-3.313,-3.487,-2.813,-0.488,0.649,3.155,0.069,0.066,0.072,0.088,0.078,0.075
1/8/2016 14:00,-2.949,-3.278,-2.791,-0.495,0.649,3.154,0.07,0.067,0.072,0.088,0.078,0.075
1/8/2016 14:30,-2.629,-3.067,-2.76,-0.503,0.648,3.152,0.07,0.067,0.072,0.088,0.078,0.075
1/8/2016 15:00,-2.359,-2.866,-2.721,-0.511,0.646,3.151,0.071,0.067,0.072,0.088,0.078,0.075
1/8/2016 15:30,-2.162,-2.682,-2.673,-0.517,0.645,3.149,0.072,0.068,0.072,0.088,0.078,0.075
1/8/2016 16:00,-2.042,-2.523,-2.621,-0.523,0.642,3.147,0.072,0.068,0.072,0.088,0.078,0.075
1/8/2016 16:30,-1.961,-2.391,-2.566,-0.527,0.642,3.147,0.073,0.069,0.073,0.088,0.078,0.075
1/8/2016 17:00,-1.917,-2.284,-2.51,-0.531,0.64,3.145,0.073,0.069,0.073,0.088,0.078,0.075
1/8/2016 17:30,-1.918,-2.2,-2.454,-0.535,0.64,3.144,0.073,0.069,0.073,0.088,0.078,0.075
1/8/2016 18:00,-1.914,-2.137,-2.4,-0.537,0.639,3.143,0.073,0.07,0.073,0.088,0.078,0.075
1/8/2016 18:30,-1.943,-2.088,-2.35,-0.537,0.636,3.141,0.073,0.07,0.073,0.088,0.078,0.075
1/8/2016 19:00,-2.002,-2.056,-2.302,-0.536,0.636,3.14,0.073,0.07,0.073,0.088,0.078,0.075
1/8/2016 19:30,-2.088,-2.045,-2.258,-0.537,0.634,3.139,0.073,0.07,0.073,0.087,0.078,0.075
1/8/2016 20:00,-2.224,-2.055,-2.218,-0.538,0.633,3.137,0.073,0.07,0.073,0.087,0.078,0.075
1/8/2016 20:30,-2.397,-2.093,-2.182,-0.536,0.633,3.137,0.072,0.07,0.074,0.087,0.078,0.075
1/8/2016 21:00,-2.57,-2.154,-2.153,-0.536,0.63,3.135,0.071,0.07,0.074,0.087,0.078,0.075
1/8/2016 21:30,-2.718,-2.226,-2.128,-0.533,0.631,3.135,0.071,0.07,0.074,0.087,0.078,0.075
1/8/2016 22:00,-2.836,-2.299,-2.111,-0.53,0.63,3.135,0.071,0.07,0.074,0.088,0.078,0.075
1/8/2016 22:30,-2.964,-2.372,-2.102,-0.529,0.628,3.133,0.07,0.069,0.074,0.088,0.078,0.075
1/8/2016 23:00,-3.117,-2.451,-2.097,-0.526,0.626,3.131,0.069,0.069,0.074,0.088,0.078,0.075
1/8/2016 23:30,-3.272,-2.539,-2.099,-0.524,0.625,3.129,0.069,0.069,0.074,0.088,0.078,0.075
1/9/2016 0:00,-3.417,-2.631,-2.104,-0.52,0.624,3.128,0.069,0.069,0.074,0.088,0.078,0.075
1/9/2016 0:30,-3.575,-2.728,-2.114,-0.516,0.624,3.128,0.069,0.069,0.074,0.088,0.078,0.075
1/9/2016 1:00,-3.721,-2.829,-2.128,-0.513,0.623,3.126,0.068,0.068,0.074,0.088,0.078,0.075
1/9/2016 1:30,-3.856,-2.928,-2.146,-0.51,0.623,3.127,0.068,0.068,0.074,0.088,0.078,0.075
1/9/2016 2:00,-3.98,-3.027,-2.169,-0.506,0.622,3.126,0.068,0.068,0.074,0.088,0.078,0.075
1/9/2016 2:30,-4.081,-3.122,-2.196,-0.505,0.62,3.123,0.068,0.068,0.074,0.088,0.078,0.075
1/9/2016 3:00,-4.162,-3.206,-2.225,-0.503,0.619,3.122,0.068,0.068,0.074,0.088,0.078,0.075
1/9/2016 3:30,-4.244,-3.283,-2.256,-0.501,0.618,3.121,0.067,0.067,0.074,0.088,0.078,0.075
1/9/2016 4:00,-4.344,-3.36,-2.289,-0.5,0.617,3.12,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 4:30,-4.443,-3.439,-2.321,-0.5,0.617,3.119,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 5:00,-4.529,-3.516,-2.356,-0.5,0.615,3.117,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 5:30,-4.619,-3.59,-2.391,-0.501,0.614,3.116,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 6:00,-4.712,-3.664,-2.426,-0.501,0.614,3.116,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 6:30,-4.797,-3.738,-2.461,-0.503,0.614,3.115,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 7:00,-4.875,-3.81,-2.499,-0.506,0.612,3.113,0.067,0.067,0.073,0.088,0.078,0.075
1/9/2016 7:30,-4.951,-3.879,-2.536,-0.508,0.611,3.113,0.066,0.066,0.073,0.088,0.078,0.075
1/9/2016 8:00,-5.023,-3.946,-2.574,-0.512,0.611,3.112,0.066,0.066,0.073,0.088,0.078,0.075
1/9/2016 8:30,-5.094,-4.011,-2.612,-0.516,0.61,3.11,0.066,0.066,0.073,0.088,0.078,0.075
1/9/2016 9:00,-5.162,-4.075,-2.65,-0.52,0.609,3.109,0.066,0.066,0.072,0.088,0.078,0.075
1/9/2016 9:30,-5.2,-4.134,-2.687,-0.524,0.61,3.109,0.066,0.066,0.072,0.088,0.078,0.075
1/9/2016 10:00,-5.157,-4.173,-2.725,-0.529,0.609,3.108,0.066,0.065,0.072,0.088,0.077,0.075
1/9/2016 10:30,-5.056,-4.177,-2.761,-0.534,0.61,3.108,0.065,0.065,0.072,0.087,0.077,0.075
1/9/2016 11:00,-4.894,-4.148,-2.794,-0.539,0.611,3.108,0.065,0.065,0.072,0.087,0.077,0.075
1/9/2016 11:30,-4.681,-4.081,-2.823,-0.547,0.61,3.107,0.065,0.065,0.072,0.087,0.077,0.075
1/9/2016 12:00,-4.385,-3.976,-2.844,-0.554,0.611,3.106,0.065,0.065,0.072,0.087,0.077,0.075
1/9/2016 12:30,-3.986,-3.824,-2.857,-0.562,0.609,3.105,0.067,0.066,0.072,0.087,0.077,0.075
1/9/2016 13:00,-3.575,-3.632,-2.858,-0.568,0.609,3.103,0.068,0.066,0.072,0.087,0.077,0.075
1/9/2016 13:30,-3.222,-3.425,-2.847,-0.575,0.608,3.102,0.069,0.066,0.072,0.087,0.077,0.075
1/9/2016 14:00,-2.916,-3.219,-2.822,-0.58,0.608,3.102,0.07,0.067,0.072,0.087,0.077,0.075
1/9/2016 14:30,-2.672,-3.026,-2.789,-0.586,0.605,3.099,0.071,0.067,0.072,0.087,0.077,0.075
1/9/2016 15:00,-2.486,-2.852,-2.747,-0.592,0.604,3.097,0.072,0.068,0.072,0.087,0.077,0.075
1/9/2016 15:30,-2.358,-2.7,-2.698,-0.595,0.603,3.096,0.072,0.068,0.072,0.087,0.077,0.075
1/9/2016 16:00,-2.26,-2.57,-2.645,-0.6,0.604,3.097,0.073,0.068,0.072,0.087,0.077,0.075
1/9/2016 16:30,-2.16,-2.458,-2.592,-0.605,0.603,3.096,0.074,0.069,0.072,0.087,0.077,0.075
1/9/2016 17:00,-2.089,-2.359,-2.54,-0.605,0.602,3.094,0.074,0.069,0.073,0.087,0.077,0.075
1/9/2016 17:30,-2.058,-2.276,-2.489,-0.607,0.599,3.092,0.074,0.069,0.073,0.087,0.077,0.075
1/9/2016 18:00,-2.072,-2.213,-2.439,-0.609,0.597,3.09,0.074,0.07,0.073,0.087,0.077,0.075
1/9/2016 18:30,-2.132,-2.172,-2.391,-0.61,0.596,3.089,0.074,0.07,0.073,0.087,0.077,0.075
1/9/2016 19:00,-2.217,-2.156,-2.346,-0.611,0.594,3.087,0.073,0.07,0.073,0.087,0.077,0.075
1/9/2016 19:30,-2.313,-2.158,-2.304,-0.61,0.593,3.087,0.073,0.07,0.073,0.087,0.077,0.075
1/9/2016 20:00,-2.421,-2.179,-2.267,-0.61,0.592,3.086,0.073,0.07,0.073,0.087,0.077,0.075
1/9/2016 20:30,-2.52,-2.21,-2.234,-0.607,0.592,3.086,0.073,0.07,0.073,0.087,0.077,0.075
1/9/2016 21:00,-2.604,-2.248,-2.208,-0.605,0.591,3.085,0.072,0.07,0.073,0.087,0.077,0.075
1/9/2016 21:30,-2.682,-2.286,-2.188,-0.604,0.59,3.083,0.072,0.07,0.074,0.087,0.077,0.075
1/9/2016 22:00,-2.759,-2.325,-2.17,-0.601,0.59,3.083,0.072,0.07,0.074,0.087,0.077,0.075
1/9/2016 22:30,-2.836,-2.367,-2.159,-0.598,0.589,3.082,0.071,0.07,0.074,0.087,0.077,0.075
1/9/2016 23:00,-2.905,-2.411,-2.15,-0.595,0.587,3.081,0.071,0.07,0.074,0.087,0.077,0.075
1/9/2016 23:30,-2.96,-2.453,-2.144,-0.591,0.587,3.079,0.071,0.069,0.074,0.087,0.077,0.075
1/10/2016 0:00,-3.01,-2.491,-2.142,-0.588,0.586,3.079,0.071,0.069,0.074,0.087,0.077,0.075
1/10/2016 0:30,-3.054,-2.527,-2.142,-0.585,0.585,3.077,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 1:00,-3.089,-2.558,-2.143,-0.58,0.586,3.078,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 1:30,-3.118,-2.586,-2.146,-0.576,0.584,3.077,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 2:00,-3.142,-2.612,-2.151,-0.574,0.582,3.074,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 2:30,-3.17,-2.633,-2.156,-0.571,0.582,3.074,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 3:00,-3.2,-2.655,-2.161,-0.568,0.581,3.073,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 3:30,-3.229,-2.676,-2.166,-0.565,0.58,3.071,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 4:00,-3.264,-2.699,-2.173,-0.563,0.578,3.07,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 4:30,-3.311,-2.725,-2.179,-0.562,0.577,3.068,0.07,0.069,0.074,0.087,0.077,0.075
1/10/2016 5:00,-3.343,-2.753,-2.185,-0.559,0.577,3.068,0.069,0.069,0.074,0.087,0.077,0.075
