Datetime,shortwave_upwelling,shortwave_downward,longwave_upwelling,longwave_downward,air temperature,relative humidity ,wind speed,wind direction,Pre_situ_mm,air pressure
7/11/2018 4:30,1.742,0,328.9,280.6,4.44,96.4,0.808,1.502,0,68425.82
7/11/2018 5:00,0.949,0,330.7,284.1,4.442,95.6,0.802,1.534667,0,68440.64
7/11/2018 5:30,0.695,0,324.4,278.8,3.814,95.7,0.768,1.235466,0,68449.85
7/11/2018 6:00,2.3,0.09,324,287.1,3.877,96.8,0.78,1.4192,0,68468.62
7/11/2018 6:30,4.672,14.32,333.8,297.3,4.768,94.2,0.808,1.659467,0,68486.37
7/11/2018 7:00,23.28,85,339.9,284.1,5.668,92.1,0.841,2.657333,0,68497.08
7/11/2018 7:30,49.31,194.1,349.2,264.3,6.91,89.7,0.892,3.078933,0,68484.12
7/11/2018 8:00,71.44,290.4,359,267,8.21,83.3,0.906,3.409067,0,68490.21
7/11/2018 8:30,95.3,407.5,369.7,269.9,9.31,78.66,0.922,3.494267,0,68511.73
7/11/2018 9:00,114.6,516.5,379.5,272.2,10.27,73.83,0.923,3.368267,0,68533.68
7/11/2018 9:30,136.6,637.6,389.8,274.9,11.17,72.03,0.956,3.415868,0,68541.8
7/11/2018 10:00,149,722.4,402.2,279.1,12.4,67.54,0.971,2.928947,0,68539.99
7/11/2018 10:30,161.1,816,415.4,283.1,13.39,54.6,0.838,1.895867,0,68546.31
7/11/2018 11:00,170.5,901,425.5,287.9,14.77,53.31,0.895,1.097867,0,68555.14
7/11/2018 11:30,175.9,966,434.7,291.3,15.35,50.96,0.888,0.9794666,0,68553.38
7/11/2018 12:00,178.2,1003,436.7,290.9,15.28,45.4,0.788,1.083467,0,68544.27
7/11/2018 12:30,184.1,1060,443.4,293.5,15.76,42.59,0.762,1.360131,0,68525.9
7/11/2018 13:00,189.3,1084,446.6,294.3,16.06,40.92,0.747,1.871333,0,68503.44
7/11/2018 13:30,196.3,1101,452,308.8,16.72,39.61,0.754,1.638947,0,68487.26
7/11/2018 14:00,152.4,796.7,437.3,326.9,16.36,41.19,0.766,1.8956,0,68468.63
7/11/2018 14:30,113.6,564.8,422.7,328.6,16.48,41.91,0.785,1.435067,0,68450.62
7/11/2018 15:00,136.2,695.7,425.3,310.4,16.64,40.04,0.758,1.219067,0,68433.03
7/11/2018 15:30,181.6,933,444.6,309,17.37,41.95,0.832,1.5616,0,68413.57
7/11/2018 16:00,133.5,664.3,431.4,319.1,17.18,39.88,0.782,1.4484,0,68402.66
7/11/2018 16:30,186.1,887,441.9,307.6,17.68,39.51,0.799,2.027467,0,68394.03
7/11/2018 17:00,131.4,623.5,431.5,309.2,17.77,37.77,0.769,2.024933,0,68386.6
7/11/2018 17:30,141.8,626.9,425.3,307.9,17.58,38.27,0.769,1.701333,0,68371.51
7/11/2018 18:00,89.3,399.1,413.1,304.5,17.58,36.86,0.74,1.385333,0,68368.67
7/11/2018 18:30,34.58,171.7,398,315.2,16.81,42.7,0.816,1.331067,0,68366.91
7/11/2018 19:00,58.21,240.5,402.6,331.1,17.14,37.94,0.741,0.9270666,0,68360.11
7/11/2018 19:30,11.03,53.67,387,335,16.12,45.55,0.834,1.0488,0,68356.11
7/11/2018 20:00,4.697,21.8,378.3,331,14.92,56.35,0.955,1.289333,0,68372.6
7/11/2018 20:30,0.576,1.717,372.9,328.8,13.7,66.1,1.035,1.894,0,68391.46
7/11/2018 21:00,0,0,364.8,313.1,12.32,76.76,1.098,1.364267,0,68405.36
7/11/2018 21:30,0.106,0,359.5,315.5,11.77,79.14,1.093,0.9384211,0,68424.83
7/11/2018 22:00,2.265,0.366,367.1,339.1,13.2,64.2,0.971,1.238667,0,68465.83
7/11/2018 22:30,0.389,0,370,346.6,12.72,77.38,1.137,1.009867,0,68496.99
7/11/2018 23:00,0,0,365.2,329,11.68,84.3,1.157,1.251467,0,68499.38
7/11/2018 23:30,0.277,0,360,308.9,11.62,78.88,1.078,1.673867,0,68501.35
7/12/2018 0:00,0.139,0,362.3,318.7,11.38,82.8,1.114,1.496133,0,68499.73
7/12/2018 0:30,0.29,0,363.3,327,10.77,87.7,1.133,1.471066,0,68488.91
7/12/2018 1:00,0.514,0,364.1,334.3,10.74,87.5,1.127,1.502933,0,68488
7/12/2018 1:30,0.437,0,362.2,339.5,10.64,84.8,1.086,0.3837334,0,68482.54
7/12/2018 2:00,0.514,0,361.7,333.6,10.43,88.4,1.117,1.1316,0,68485.63
7/12/2018 2:30,0.459,0,362.5,325.3,10.47,87.4,1.106,1.7772,0,68474.13
7/12/2018 3:00,0.13,0,353.8,311.3,9.52,91,1.081,1.485333,0,68455.28
7/12/2018 3:30,0.405,0,356.9,318.4,9.69,89.1,1.071,1.443067,0,68459.28
7/12/2018 4:00,0.169,0,352.4,298,9.21,90.8,1.056,1.724267,0,68442.44
7/12/2018 4:30,0.686,0,356.5,328.5,9.17,91.7,1.064,1.294133,0,68436.84
7/12/2018 5:00,0.425,0,357.6,330.9,9.44,90.6,1.071,1.0856,0,68436.39
7/12/2018 5:30,0.553,0,358.7,331.4,9.41,91.5,1.079,1.530933,0,68423.74
7/12/2018 6:00,0.379,0,357.5,326.7,9.34,91.9,1.079,1.2116,0,68432.93
7/12/2018 6:30,2.233,6.808,354.5,320.6,9.28,91.8,1.074,0.7135999,0,68439.37
7/12/2018 7:00,8.03,28.22,360.7,332.9,9.47,91,1.078,0.7167999,0,68438.58
7/12/2018 7:30,19.52,79.87,368.5,332.4,9.99,89.7,1.1,0.6284001,0,68456.34
7/12/2018 8:00,29.75,128.9,374.1,331.4,10.72,85.7,1.104,0.3258666,0,68470.12
7/12/2018 8:30,31.2,129.5,377.1,338,11.12,79.67,1.053,0.9734667,0,68497.7
7/12/2018 9:00,44.69,190.3,379.8,337,11.11,81.9,1.082,1.104,0,68514.66
7/12/2018 9:30,61.51,270.9,387.8,338.5,11.75,75.84,1.046,0.9084002,0,68515.82
7/12/2018 10:00,75.09,324.4,394.7,342,12.5,71.52,1.036,0.7054666,0,68512.8
7/12/2018 10:30,104.2,476.1,404,333.3,13.01,69.24,1.037,0.8904002,0,68509.81
7/12/2018 11:00,91,416.3,406.4,339.1,13.92,64.39,1.024,0.6382666,0,68506.48
7/12/2018 11:30,100.1,452.4,411.2,343.2,14.11,64.78,1.042,0.8732894,0,68510.87
7/12/2018 12:00,88.6,395.2,407.4,343.9,14.29,63.36,1.032,1.223467,0,68512.78
7/12/2018 12:30,133,637.9,423.5,343.5,14.9,60.53,1.025,1.286,0,68512.36
7/12/2018 13:00,112.1,521.6,417.5,349.9,15.05,59.42,1.016,0.9357334,0,68501.03
7/12/2018 13:30,48.32,223.2,401.4,351.4,14.42,59.5,0.977,1.3688,0,68492.75
7/12/2018 14:00,66.44,294.6,400.2,352,14.38,55.67,0.912,1.8672,0,68469.27
7/12/2018 14:30,100,438.8,407.8,351.8,14.92,52.49,0.89,2.484533,0,68447.69
7/12/2018 15:00,128.7,603.9,423,347.9,16.01,42.35,0.77,2.343734,0,68429.85
7/12/2018 15:30,78.32,339.9,405.5,347.5,15.84,43.59,0.784,2.3704,0,68411.28
7/12/2018 16:00,94.6,431.2,407.6,345.6,15,64.58,1.1,3.735333,0,68381.42
7/12/2018 16:30,99,450.1,409.6,345.5,15.47,60.96,1.07,3.337466,0,68366.52
7/12/2018 17:00,72.09,326.7,406.2,350.5,15.63,58.39,1.036,3.029473,0,68353.81
7/12/2018 17:30,67.81,310.4,403.6,342.7,15.43,60.31,1.057,3.435466,0,68334.43
7/12/2018 18:00,50.89,232.4,399.4,350.1,15.51,51.9,0.914,2.594666,0,68330.04
7/12/2018 18:30,23.78,104.1,390.4,354.1,14.93,57.28,0.972,2.048934,0,68334.21
7/12/2018 19:00,18.64,79.25,387.4,353.3,14.35,63.41,1.036,1.9408,0,68328.61
7/12/2018 19:30,10.95,44.66,383.5,354.5,13.88,67.86,1.076,1.698933,0,68322.27
7/12/2018 20:00,2.359,9.22,377.7,353.8,13.39,68.88,1.057,1.385867,0,68330.89
7/12/2018 20:30,0.398,0.292,373.3,351.3,12.93,72.92,1.086,0.5038666,0,68342.87
7/12/2018 21:00,0.48,0,369.4,344.1,12.91,67.95,1.011,0.7229332,0,68350.69
7/12/2018 21:30,0.235,0,369.4,346.5,12.55,72.69,1.056,1.063947,0,68370.72
7/12/2018 22:00,0.002,0,367.5,346.4,11.85,77.37,1.074,0.4181333,0,68388.76
7/12/2018 22:30,0.599,0,367.9,343.8,11.95,74.64,1.042,1.357333,0,68413.34
7/12/2018 23:00,0.13,0,366.8,344.1,11.74,79.61,1.095,1.218,0,68438.7
7/12/2018 23:30,0.521,0,367.9,350.9,11.13,86.6,1.145,0.8693334,0,68431.5
7/13/2018 0:00,1.518,0,368.4,354.9,11.41,83.8,1.13,1.284667,0,68422
7/13/2018 0:30,1.003,0,367.6,352.8,11.56,82.9,1.129,0.9279999,0,68411.87
7/13/2018 1:00,0.254,0,367.3,350.8,11.28,84.4,1.127,0.6677332,0,68398.26
7/13/2018 1:30,0.523,0,368,350.5,11.11,86.9,1.148,1.097467,0,68384.99
7/13/2018 2:00,0.409,0,367,348.9,10.92,87.6,1.143,0.9886665,0,68370.68
7/13/2018 2:30,0.315,0,365.9,348.7,10.81,88.1,1.141,0.5377334,0,68355.04
7/13/2018 3:00,0.407,0,364.6,341.4,10.64,85.4,1.094,1.062133,0,68345.06
7/13/2018 3:30,0.222,0,360.1,333.6,10.08,86.6,1.069,0.8837333,0,68319.24
7/13/2018 4:00,0.672,0,361,343.7,10.11,87.2,1.079,0.7232,0,68327.28
7/13/2018 4:30,0.951,0,365.5,353,10.63,85.8,1.098,1.8672,0,68342.07
7/13/2018 5:00,0,0,364.9,351.7,10.4,84.7,1.068,2.638,0,68342.86
7/13/2018 5:30,0,0,362.9,346,9.81,88.1,1.068,3.584933,0,68342.02
7/13/2018 6:00,0.037,0,359.7,342.5,9.37,84.9,0.999,2.62,0,68355.87
7/13/2018 6:30,1.89,6.329,358.8,333.5,9.12,88.4,1.022,1.035466,0,68371.38
7/13/2018 7:00,6.682,24.95,363.2,346,9.31,86.6,1.014,0.5218667,0,68387.98
7/13/2018 7:30,19.27,81.4,366.9,324,9.68,85.1,1.022,0.5785335,0,68397.96
7/13/2018 8:00,34.75,150.9,373.6,318.1,10.48,82.4,1.044,0.2685333,0,68404.84
7/13/2018 8:30,79.45,344.7,385.4,302.4,11.25,76.96,1.026,0.7805336,0,68416.68
7/13/2018 9:00,113,500.3,397.6,305.7,12.16,70.51,0.998,1.3324,0,68429.88
7/13/2018 9:30,158,705.1,411,298.2,12.91,67.63,1.006,1.102267,0,68437.97
7/13/2018 10:00,169.1,793.8,422.8,301.8,13.31,61.98,0.947,1.502934,0,68442.55
7/13/2018 10:30,166.3,815,424.2,290.2,13.62,58.63,0.914,1.066267,0,68435.62
7/13/2018 11:00,179.4,928,433.7,296.8,14.45,61.88,1.018,1.190267,0,68444.86
7/13/2018 11:30,162.9,867,429.9,297.2,14.2,62.04,1.004,1.610133,0,68439.83
7/13/2018 12:00,183.5,1003,443.1,295.8,14.83,61.53,1.037,0.8886665,0,68430.5
7/13/2018 12:30,157.6,885,442.8,304.2,15.56,59.94,1.059,1.697867,0,68419.63
7/13/2018 13:00,154.9,881,445.9,304.6,16.12,57.82,1.059,1.342,0,68407.55
7/13/2018 13:30,182.4,1033,450.1,303.5,16.04,61.94,1.129,2.176933,0,68379.91
7/13/2018 14:00,189.2,1065,455,303.7,16.65,56.6,1.072,1.6736,0,68358.93
7/13/2018 14:30,186.4,1032,455.4,304.5,17.13,55.17,1.077,2.1312,0,68335.59
7/13/2018 15:00,182.9,985,451.6,305,17.32,53.12,1.05,2.423866,0,68313.08
7/13/2018 15:30,178.7,931,452.4,307.2,17.94,52.95,1.089,2.091334,0,68293.53
7/13/2018 16:00,173.8,873,447.4,307.9,18.04,51.36,1.062,2.6092,0,68273.29
7/13/2018 16:30,170.6,822,445.5,312.2,18.3,50.62,1.065,2.0244,0,68254.31
7/13/2018 17:00,155.6,725.7,442.8,315.6,18.7,48.3,1.041,1.840667,0,68242.29
7/13/2018 17:30,149.4,666.9,440.3,320.7,19.1,48.72,1.077,1.728134,0,68212.9
7/13/2018 18:00,57.15,267.6,413.6,330.2,18.25,49,1.027,0.9005333,0,68182.62
7/13/2018 18:30,77.51,313.5,412.5,309,18.49,49.98,1.063,1.283067,0,68174.82
7/13/2018 19:00,70.89,269.4,409.6,309.3,18.58,47.86,1.023,1.448553,0,68168.75
7/13/2018 19:30,42.06,163.5,398.2,307.4,18.02,53.09,1.096,1.698,0,68166.9
7/13/2018 20:00,6.424,34.7,380.3,315.5,16,67.17,1.22,0.7672369,0,68179.31
7/13/2018 20:30,0.021,0.15,368.7,301.6,14.15,67.35,1.086,1.4564,0,68195.93
7/13/2018 21:00,0,0,356.1,299,12.96,71.5,1.068,1.0604,0,68201.46
7/13/2018 21:30,2.071,0.171,372.4,340.3,13.36,75.75,1.16,1.932667,0,68233.86
7/13/2018 22:00,0,0,360.8,294.9,11.17,78.56,1.042,1.7988,0,68256.05
7/13/2018 22:30,0.853,0,353.7,289.9,10.39,82.6,1.039,1.875921,0,68268.94
7/13/2018 23:00,0.114,0,346.7,287.7,10.17,84.5,1.049,1.272133,0,68276.73
7/13/2018 23:30,0.615,0,346.6,284.2,8.66,90.8,1.018,1.450533,0,68277.37
7/14/2018 0:00,0.734,0,342.3,280,8.65,90.3,1.012,1.128,0,68278.89
7/14/2018 0:30,1.545,0,335.8,280,8.93,85,0.971,0.8817333,0,68287.17
7/14/2018 1:00,0.649,0,334.9,281.3,7.733,88.6,0.932,1.1164,0,68281.17
7/14/2018 1:30,1.327,0,334.5,279.8,7.227,91.5,0.93,0.981184,0,68283.2
7/14/2018 2:00,0.526,0,330.7,279.1,6.748,92.1,0.906,0.6569334,0,68271.1
7/14/2018 2:30,0.399,0,331.3,279.6,6.587,92.5,0.9,0.7646053,0,68279.31
7/14/2018 3:00,0.444,0,334.6,292.9,6.95,92.1,0.919,0.9395997,0,68281.06
7/14/2018 3:30,0.03,0,334,284.2,6.408,93.1,0.895,0.77,0,68251.27
7/14/2018 4:00,0.373,0,330.4,291.2,5.954,95.5,0.889,0.4449334,0,68243.21
7/14/2018 4:30,0.565,0,328.6,300,5.499,96.5,0.872,0.4777333,0,68225.62
7/14/2018 5:00,0.327,0,328.3,309.4,5.831,97.9,0.904,0.4694667,0,68225.62
7/14/2018 5:30,0.91,0,326.9,310.4,4.7,97.8,0.836,1.085333,0,68225.62
7/14/2018 6:00,1.672,0,329.6,313.2,4.734,98.4,0.842,1.200667,0,68191.15
7/14/2018 6:30,6.604,16.82,330.3,315,5.269,98.6,0.876,0.9566664,0,68192.57
7/14/2018 7:00,34.24,111.6,348.3,336.1,7.119,97.9,0.989,0.8171999,0,68201.58
7/14/2018 7:30,16.13,69.85,362.1,357.8,8.55,95.7,1.065,0.6434667,0,68201.35
7/14/2018 8:00,34.7,149.7,368.8,357.5,9.38,94.2,1.109,1.089067,0,68210.1
7/14/2018 8:30,51.93,224.4,375.1,350.6,9.79,93.2,1.128,1.919333,0,68220.5
7/14/2018 9:00,76.23,329.8,385.5,347.8,10.2,91.2,1.134,1.965333,0,68227.67
7/14/2018 9:30,87.9,370,391.2,355.2,10.73,88.8,1.144,1.6636,0,68226.48
7/14/2018 10:00,124.9,558.6,405.2,326.2,12.24,81.8,1.164,1.720267,0,68235.03
7/14/2018 10:30,189.1,895,427,296.1,13.48,78.46,1.211,2.033067,0,68222.22
7/14/2018 11:00,226,1080,438.5,312.3,14.78,73.31,1.232,2.7596,0,68206.02
7/14/2018 11:30,159,772.3,432.1,321.6,15.24,71.36,1.235,2.705333,0,68207.46
7/14/2018 12:00,126.4,594.2,421.3,333,15.38,69.65,1.217,1.9448,0,68191.78
7/14/2018 12:30,169.9,834,434.5,337.2,16.3,66.82,1.238,2.486666,0,68172.41
7/14/2018 13:00,131.9,669.1,439.3,339.5,17.15,65.06,1.272,2.402631,0,68154.91
7/14/2018 13:30,219.7,1197,460.8,324.1,17.96,60.37,1.242,2.210533,0,68136.99
7/14/2018 14:00,193.1,1065,458.2,319.5,18.36,58.3,1.23,2.229333,0,68117.19
7/14/2018 14:30,182.6,999,457,314.7,19,55.33,1.215,2.6876,0,68083.69
7/14/2018 15:00,165.4,881,453.4,319.4,19,56.78,1.248,2.913734,0,68041.7
7/14/2018 15:30,191.5,969,453.2,320.4,19.59,55.15,1.257,3.791334,0,68016.49
7/14/2018 16:00,158.6,783.7,442.3,318.1,19.53,53.88,1.223,3.957867,0,67986.18
7/14/2018 16:30,175.9,832,446.2,318.7,19.91,50.94,1.184,3.777333,0,67965.68
7/14/2018 17:00,146.1,665.1,436.5,322.1,19.9,50.28,1.168,3.9236,0,67940.79
7/14/2018 17:30,110.2,485.7,427.3,316.9,19.87,51.22,1.188,3.955066,0,67915.76
7/14/2018 18:00,129.9,538.2,428.6,320.2,20.06,51.25,1.202,3.680535,0,67912.09
7/14/2018 18:30,109.2,439.1,426,320.4,20.17,49.97,1.18,2.608933,0,67910.47
7/14/2018 19:00,25.02,112.3,400.6,315.6,18.41,58.57,1.239,2.467067,0,67897.25
7/14/2018 19:30,15.02,65.73,392.4,319.5,17.29,67.99,1.34,1.3476,0,67900.33
7/14/2018 20:00,6.596,26.24,386.5,325.5,16.13,75.63,1.386,1.376,0,67921.2
7/14/2018 20:30,0.126,0.142,381.4,330.8,15.17,81.4,1.404,1.730533,0,67946.59
7/14/2018 21:00,0,0,375.3,331.2,14.59,82.9,1.375,1.1712,0,67963.78
7/14/2018 21:30,0.395,0,381.4,341.9,14.65,81.2,1.352,2.159334,0,67990.21
7/14/2018 22:00,0.03,0,381.3,352.5,14.17,84.4,1.362,1.706933,0,68036.92
7/14/2018 22:30,0.094,0,377.8,359.5,13.11,78.75,1.187,4.440534,0,68095.5
7/14/2018 23:00,0.309,0,372.5,356.9,11.6,86.2,1.176,4.782,0,68156.31
7/14/2018 23:30,0.247,0,373.9,358.8,11.77,86.1,1.189,3.793732,0,68174.93
7/15/2018 0:00,0.151,0,374.4,363.1,11.88,85.6,1.19,4.001466,0,68176.01
7/15/2018 0:30,0.878,0.011,375.8,359.8,12.35,85.2,1.222,2.608533,0,68190.73
7/15/2018 1:00,0,0,375.5,362.6,11.96,88.4,1.237,3.163733,0,68196.58
7/15/2018 1:30,0,0,372.8,361.5,11.33,90,1.207,4.0412,0,68183.77
7/15/2018 2:00,0.155,0,371.4,361.4,11.08,90.2,1.19,4.137734,0,68188.41
7/15/2018 2:30,0.106,0,371.4,361.2,11.08,90.7,1.196,4.398683,0,68187.16
7/15/2018 3:00,0.11,0,371.2,361.8,11.04,90.4,1.189,4.120666,0,68188.14
7/15/2018 3:30,0.13,0,370.6,360.7,10.89,90.8,1.183,3.942933,0,68167.52
7/15/2018 4:00,0.361,0,370.9,360.5,11.01,90.5,1.189,3.430134,0,68143.77
7/15/2018 4:30,0.421,0,371.2,361.1,10.97,91.7,1.201,2.476799,0,68139.02
7/15/2018 5:00,0.695,0,369.6,363,10.77,92.7,1.198,3.493999,0,68140.23
7/15/2018 5:30,1.397,0,369,364.1,10.71,92.6,1.192,3.326533,0,68144.32
7/15/2018 6:00,0.896,0,368.9,363.2,10.72,91.2,1.173,2.300667,0,68157.76
7/15/2018 6:30,1.728,2.726,368.8,362.7,10.56,92.8,1.182,2.601067,0,68173.93
7/15/2018 7:00,3.042,8.33,369.6,363.5,10.72,91.6,1.179,3.105733,0,68182.11
7/15/2018 7:30,4.35,15.24,368.8,361.4,10.41,93.2,1.176,3.387867,0,68205.96
7/15/2018 8:00,5.579,22.06,369.6,361.8,10.48,92.5,1.171,2.593067,0,68219.4
7/15/2018 8:30,5.611,20.47,370,362.5,10.52,92.8,1.179,1.9688,0,68249.66
7/15/2018 9:00,7.883,32.31,369.4,362.8,10.17,94.8,1.177,2.4428,0.61,68258.21
7/15/2018 9:30,14.27,62.2,369.8,364.9,10.19,95.3,1.185,3.129733,0.71,68271.18
7/15/2018 10:00,12,50.77,369.8,366.3,10.29,94.8,1.186,3.4856,0.47,68281.29
7/15/2018 10:30,15.26,68.14,368.2,364.8,9.93,95.2,1.163,4.3824,0.63,68291.32
7/15/2018 11:00,17.31,76.34,369.7,366.1,10.18,94.2,1.17,4.032134,0.28,68303.38
7/15/2018 11:30,21.81,96.7,371.6,367.1,10.34,94.2,1.182,3.335066,0,68315.85
7/15/2018 12:00,33.82,146.1,375,368.7,10.62,93.2,1.193,2.976,0,68317.89
7/15/2018 12:30,33.3,143.1,376.8,371.2,11.14,90.6,1.199,3.2032,0,68315.49
7/15/2018 13:00,36.92,155.7,374.9,370,11.05,90.2,1.188,4.063334,0,68319.9
7/15/2018 13:30,78.62,355.4,382.8,373.9,11.5,88.6,1.202,4.799066,0,68311.34
7/15/2018 14:00,56.94,248,383.9,377,12.04,86,1.208,4.201067,0,68307.27
7/15/2018 14:30,47.33,209.4,382.9,376.8,12.02,86,1.207,3.734933,0,68306.77
7/15/2018 15:00,57.45,259.4,385.9,376.7,12.33,85,1.218,3.690134,0,68297.05
7/15/2018 15:30,47.19,205.8,383.7,373.7,12.29,86.4,1.235,4.405066,0,68266.86
7/15/2018 16:00,58.19,258.6,387.8,373.7,12.64,86.6,1.266,3.613866,0,68255.23
7/15/2018 16:30,37.87,165.7,380.7,366.9,12.26,83.4,1.19,3.9288,0,68256.94
7/15/2018 17:00,28.29,118.9,378.4,367.2,12.23,82.1,1.169,3.821066,0,68264.8
7/15/2018 17:30,24.4,95.8,377.4,366.2,11.8,85.2,1.179,1.9196,0.41,68274.34
7/15/2018 18:00,23.95,100,379.5,373.1,11.9,89.5,1.247,1.748933,0.23,68293.02
7/15/2018 18:30,20.18,80.1,378.8,373.4,11.86,88.2,1.225,1.660267,0,68309.51
7/15/2018 19:00,18.1,70.42,376.2,371.3,11.6,86.2,1.177,1.794933,0,68314.08
7/15/2018 19:30,10.59,37.09,374.4,369.7,11.48,86.9,1.176,0.9929333,0,68325.79
7/15/2018 20:00,8.97,30.62,372.3,370.8,11.71,84.8,1.166,2.095467,0,68333.66
7/15/2018 20:30,3.965,8.33,369.9,369.8,11.56,85.3,1.161,1.3968,0,68349.33
7/15/2018 21:00,1.399,0,368.1,368.5,11.67,83.8,1.149,1.187867,0,68364.22
7/15/2018 21:30,0.761,0,368.2,369.2,11.36,87.8,1.179,1.206933,0,68392.27
7/15/2018 22:00,1.467,0.298,368.5,369.2,11.72,81.6,1.123,1.624934,0,68419.32
7/15/2018 22:30,1.282,0.003,369.4,369.5,11.53,85.4,1.161,1.761467,0,68447.75
7/15/2018 23:00,0.987,0.071,369.8,369.4,11.42,87.9,1.185,1.458,0,68456.81
7/15/2018 23:30,0.379,0,365.8,368.3,11.17,89.1,1.182,0.6567999,0,68454.25
7/16/2018 0:00,0.427,0,363.5,365.6,10.65,90.8,1.164,0.3045333,0,68462.23
7/16/2018 0:30,0.814,0,362.5,365,10.9,88.7,1.156,0.8205333,0,68467.7
7/16/2018 1:00,0.706,0,363.2,364.2,10.19,93.8,1.165,1.2968,0,68447.72
7/16/2018 1:30,0.672,0,360.7,362.8,10.08,92.4,1.14,0.7244001,0,68433.98
7/16/2018 2:00,0.738,0,361.3,362.1,9.82,94.5,1.146,1.208933,0,68421.61
7/16/2018 2:30,0.594,0,362,363,9.89,94.5,1.151,1.5484,0,68408.02
7/16/2018 3:00,0.446,0,358.2,360.4,9.35,95,1.116,1.294133,0,68402.53
7/16/2018 3:30,0.439,0,355.6,357.7,8.91,95.8,1.092,1.276667,0,68397.6
7/16/2018 4:00,0.197,0,351.4,355.3,8.5,95.5,1.059,1.342533,0,68385.43
7/16/2018 4:30,0.155,0,344.5,351.1,7.785,96.4,1.019,1.2212,0,68377.05
7/16/2018 5:00,0.592,0,345,350,7.574,97.5,1.016,1.4636,0,68380.13
7/16/2018 5:30,0.949,0,342.2,347.2,7.14,98.1,0.992,1.248267,0,68378.44
7/16/2018 6:00,0.555,0,348.8,349.9,7.495,96.1,0.995,2.247067,0,68372.36
7/16/2018 6:30,3.308,9.95,348.3,349.1,7.36,95.8,0.983,2.286267,0,68386.36
7/16/2018 7:00,13.47,54.36,352.3,351.3,7.612,96,1.003,1.946133,0,68400.86
7/16/2018 7:30,35.23,143.6,360.2,356.5,8.62,91.9,1.028,2.748934,0,68401
7/16/2018 8:00,24.97,113.7,357.3,356.9,8.36,93,1.022,2.904737,0,68399.21
7/16/2018 8:30,98.3,420.7,373.8,368.4,10.23,87.7,1.092,3.3772,0,68404.36
7/16/2018 9:00,121.5,540.9,387,378.2,11.67,80.5,1.104,3.2516,0,68412.55
7/16/2018 9:30,134.9,636.5,403.4,381,12.59,73.92,1.077,1.688933,0,68412.98
7/16/2018 10:00,149.3,729.1,413.4,342.8,13.43,72.65,1.119,1.508667,0,68413.94
7/16/2018 10:30,160.3,812,424.7,309.9,14.98,67.31,1.146,1.018,0,68422.94
7/16/2018 11:00,166.6,872,431.9,297,15.86,64.63,1.164,0.9703999,0,68434.39
7/16/2018 11:30,176.4,951,440.8,298.1,16.23,61.12,1.128,1.435467,0,68436.97
7/16/2018 12:00,181.6,1007,444.9,299.6,16.99,53.41,1.034,1.2608,0,68430.52
7/16/2018 12:30,185.5,1048,450.5,302.2,17.66,46.39,0.937,1.338133,0,68421.95
7/16/2018 13:00,183.3,1049,451.8,304,17.98,43.63,0.9,1.086133,0,68409.07
7/16/2018 13:30,162.1,942,449.6,308.2,18.42,41.99,0.889,1.021333,0,68391.02
7/16/2018 14:00,126.9,671.9,437.1,331.4,18.05,45.11,0.934,2.011867,0,68382.5
7/16/2018 14:30,138.5,770.5,444,317,18.55,46.37,0.99,2.2312,0,68364.14
7/16/2018 15:00,130.7,693,436.7,327.8,18.56,45.26,0.967,1.2752,0,68344.64
7/16/2018 15:30,76.97,387.6,421.7,336.5,18.42,44.48,0.942,1.5548,0,68318.89
7/16/2018 16:00,151.4,737.4,434.9,327.2,18.95,42.34,0.927,1.280933,0,68301.47
7/16/2018 16:30,104.9,520.2,432.5,322.2,19.08,47.66,1.051,2.332666,0,68287.06
7/16/2018 17:00,106.7,490.1,421.8,311.7,19.13,40.13,0.889,0.9608001,0,68271.41
7/16/2018 17:30,136.2,605.9,435.6,310.4,20.12,36.98,0.871,1.602106,0,68271.58
7/16/2018 18:00,94.7,411.6,426.4,310.4,20.07,35.41,0.832,1.048267,0,68259.3
7/16/2018 18:30,85.8,346.9,414.4,307.1,19.32,42.09,0.943,2.097867,0,68249.24
7/16/2018 19:00,71.89,266.1,408.9,305.4,19.66,38.16,0.873,1.100267,0,68242.03
7/16/2018 19:30,39.91,155.9,398.9,305.5,19.16,45.92,1.018,0.8871055,0,68251.89
7/16/2018 20:00,11.17,57.14,382.6,304,17.64,58.86,1.186,0.4248001,0,68264.82
7/16/2018 20:30,0,0.477,363.3,301.1,15.14,70.7,1.216,1.417733,0,68275.25
7/16/2018 21:00,0,0,358.3,293.2,12.61,75.85,1.106,1.433066,0,68293.03
7/16/2018 21:30,0.043,0,348.3,292,11.78,79.25,1.095,1.1068,0,68314.49
7/16/2018 22:00,0.517,0,350,290.8,11.71,77.08,1.059,1.609467,0,68330.71
7/16/2018 22:30,1.308,0,346.2,289.2,11.62,77.17,1.055,0.6357333,0,68372.64
7/16/2018 23:00,0,0,340.6,287.4,10.02,77.71,0.955,0.5798666,0,68385.89
7/16/2018 23:30,1.525,0,350.3,301.6,11.28,75.46,1.008,1.9736,0,68404.05
7/17/2018 0:00,1.001,0,358.1,296.4,11.02,82.2,1.081,2.602799,0,68426.73
7/17/2018 0:30,0,0,350.1,288.2,10.56,85.7,1.092,1.060533,0,68427.02
